firstName,middleName,lastName,socialSecurityNumber,dob,street,city,state,zip,hireDate,phoneNumber,contactName,relation,emergencyPhoneNumber
Loma,Donny,Speight,658461293,August 26 1988,12142 Malinowski Lane,PORTERSVILLE,PA,16051,September 25 1994,924934254,Robbin Siedlik,friend,436270949
Gennie,Nancee,Raimundo,997195136,May 9 1956,0 Centerhill Road,GAINESVILLE,FL,32627,May 14 2010,105426255,Kati Boshers,spouse,757272193
Britteny,Chery,Schulist,279752200,November 4 1965, ,VERHALEN,TX,79772,March 25 1993,949987102,Sharee Roach,spouse,647969324
Tessie,Samira,Labella,617062314,December 17 1981,1021 North Meyer Street,NORRISTOWN,PA,19487,September 4 2002,366981095,Shayne Canestraro,parent,706803517
Annemarie,Peter,Patman,819885687,December 16 1980,1420 Ward Bend,PENFIELD,GA,30669,December 14 1991,229865633,Clemencia Klaver,other,900168295
Raymond,Emanuel,Reinecke,542620414,September 20 1978,207 North Meyer Street,MILFORD,MO,64766,July 31 1987,179943577,Tiffiny Vito,parent,709802134
Sterling,Jonelle,Kinlock,118697082,February 10 1991,0 Kloss Road,KELDRON,SD,57634,June 1 2002,766361552,Geneva Wafula,child,173076353
Ingrid,Catalina,Alsip,315655939,August 26 1971,1156 Witte Road,HUNTERS,WA,99129,September 28 1990,433069953,Linh Cloer,friend,827443461
Leontine,Melva,Flaum,233067539,July 5 1987,17426 Hinkel Road,MISENHEIMER,NC,28109,February 19 1988,857129761,Pamala Neverson,extended family,612384452
Maryam,Malvina,Zellous,459368307,August 20 1971,7066 Kamas Road,ANGOLA,NY,14006,November 18 1986,823712777,Sherice Oakey,extended family,437001957
Ellen,Detra,Dicker,211182522,August 30 1987,0 Gasper Street,SARATOGA,CA,95070,November 25 1999,204881476,Ardell Feazelle,extended family,703692875
Mohamed,Vera,Barayuga,295448523,May 20 1977,0 Eagle Lake Road,CHAUTAUQUA,NY,14722,November 9 2013,262418364,Sherley Heiberg,parent,767301540
Jason,Marylou,Jeffrey,660813108,February 25 1986,1312 Lynn Road,CHATFIELD,OH,44825,June 15 1988,419389178,Karolyn Vanhoose,friend,534878516
Fredia,Julee,Polosky,804906388,July 16 1964,0 Fm 1094,GENOA,NE,68640,October 4 2005,714229619,Lilian Ries,other,167316436
Brandon,Camilla,Neis,455889421,April 10 1953,0 Johnston Road,HUNTSVILLE,TX,77340,June 8 2012,639605447,Sheila Kellett,child,200839656
Arie,Kacey,Wallenda,796466563,August 31 1967,21831 Oak Road,STONEY HILL,SC,29127,May 4 2005,408149896,Marcie Serrand,other,631412107
Cameron,Maricela,Nesset,526406090,April 28 1984,484 Stalbaum Road,MOUNTAIN HOME VILLAGE,CA,92359,May 31 2003,357779857,Rosy Gose,friend,161262189
Senaida,Tad,Mannchen,464517010,September 6 1986,12469 Highway 36,APO,AE,9843,January 18 2005,550400241,Nubia Santarelli,friend,576434245
Robyn,Kristin,Ganesh,442455020,June 17 1951,5905 Commerce Street,LITTLE SWAN,MN,55746,December 31 2014,964750319,Angela Folwell,spouse,224207715
Gwen,Maxima,Kreutzer,703351548,October 25 1995,0 (Off Of) Highway 36,VILLAMONT,VA,24178,October 2 1986,458177274,Tabetha Goffe,spouse,739275131
Lazaro,Rachelle,Debem,827377032,December 13 1965,0 Trenckmann Road,YUTON,IL,61701,October 9 2000,218572739,Tam Vanasselt,extended family,350045322
Jessika,Bernardo,Poleyestewa,122852637,July 29 1951,10156 Fm 2187,EAST MAINE,NY,13790,November 14 2003,278923816,Minta Stroder,child,594626824
Lee,Suzie,Camarena,859555458,November 10 1966,6065 Center Hill Road,WILKES BARRE,PA,18701,September 9 1998,116264532,Shantel Sikander,friend,641085320
Colby,Bobby,Michna,170800211,March 2 1982,741 Walnut Street,IRVINGTON,IN,46219,January 2 2010,864429761,Lorie Colvin,friend,885767516
Jacinta,Norine,Mazzeo,862575014,August 22 1997,5703 Gresham Street,MOUNT JULIET,TN,37122,May 21 2003,980534701,Dan Bobeck,spouse,652712497
Prudence,Abdul,Turvey,282591113,December 8 1983, ,ATLANTA,MI,49709,June 13 1993,741591877,Merri Kizer,spouse,594247614
Heather,Kyra,Miniard,953105718,October 20 1950,833 San Felipe Road,BESSEMER,CO,81004,June 29 1993,455757112,Inge Braucks,sibling,768285325
Rema,Alba,Nasca,235177507,September 15 1982,563 Park Lane,GREENWAY,MN,55764,November 15 1997,923024544,Virgilio Ewoldt,other,923521702
Lakendra,Matilda,Whitrock,552152961,March 2 1953,12883 Schultz Road North,SEYMOUR,CT,6483,April 21 2004,596853018,Jay Shammaa,extended family,469927979
Rachele,Sheri,Tanton,199279221,June 21 1957,0 Post Oak Point Road,LEBANON,IN,46052,June 3 2010,765009660,Janene Vanzant,other,536612050
Marlana,Ofelia,Gerl,153885172,March 1 1972,330 Old San Felipe Road,TAYLORSVILLE,GA,30178,November 11 2014,473859157,Jada Keehner,child,493896620
Jolene,Azzie,Kreft,344135630,March 7 1966,524 South Fowlkes Street,HBG,PA,17177,September 10 1994,340023002,Eboni Recupero,spouse,516939273
Roosevelt,Angelica,Tredennick,646190797,May 24 1955,0 Sandstone Lane,LEBANON,ME,4027,July 27 2001,357381797,Marcel Cousens,friend,126686528
Lan,Veronika,Hanf,919910835,January 18 1954,0 Bernard Road,HANOVER,PA,17335,December 9 1993,202233881,Brianne Erhart,friend,936092257
Alfredo,Anneliese,Deveja,445948071,September 22 1972,555 Piney Creek Road,ARION,IA,51520,January 3 2000,585426892,Dee Genetti,other,906639196
Annita,Rosa,Linnertz,702966228,June 30 1982, ,BALLENGEE,WV,24981,March 28 1989,691337962,Winfred Oz,spouse,232558601
Erica,Alexander,Martowski,130669561,May 8 1963,6739 Odom Drive,TRIPLER AMC,HI,96859,April 19 1994,490738887,Gina Denley,sibling,886621790
Ida,Erasmo,Grabner,753116966,April 23 1968,7158 Fm 1458,PHAROAH,OK,74880,April 24 1990,420683795,Jerry Ziler,sibling,574748505
Florinda,Krysten,Guidry,546103993,May 6 1980,210 South Bell Street,LONG ISLAND,CA,95690,August 8 2015,526202485,Salina Bax,child,463435547
Marquitta,Rich,Zmek,675182758,September 2 1997,0 Hillview Road,NORTH CALDWELL,NJ,7006,April 29 1998,706158947,Ta Sturner,extended family,291920442
Andree,Byron,Leinbach,149372372,February 29 1964,0 Highway 90 East,LOUISBURG,MO,65685,October 6 2011,611425832,Jettie Fazekas,spouse,426953545
Penni,Lorina,Grawe,261052797,June 18 1951,4201 Alvin Street,SURPRISE,AZ,85378,August 14 2011,112421511,Ossie Kolstad,sibling,873183049
Christy,Genoveva,Ovall,510554067,May 24 1968,3503 Quail Circle,PT CHARLOTTE,FL,33980,July 10 2000,319630609,Kristian Galleno,friend,350517319
Leone,Bailey,Wilkes,285474771,December 3 1963,613 North Mechanic Street,POQUOTT,NY,11733,August 17 1992,970938583,Hannelore Piere,spouse,721377068
Vera,Sibyl,Sexson,667026282,February 2 1987,1673 Spanish Oak Lane,HISLE,SD,57577,September 26 2010,174663075,Maryalice Sump,other,268699794
Lael,Lean,Czwakiel,947148657,January 15 1960,0 Fm 3538,HAYWOOD,AL,36278,March 7 2009,781510307,Teresita Sudar,spouse,692539745
Coralee,Roselle,Benward,577444644,February 25 1981, ,MOUNT CARMEL,PA,17851,February 26 1999,263485997,Cody Tomer,child,339968566
Bridgett,Gretta,Rickmon,655694548,December 15 1995,0 Coufal Road,SPOKANE,WA,99228,May 1 2009,165533230,Kendall Raff,friend,288465650
Anamaria,Sha,Tullier,902613366,March 9 1982,17606 Fm 1094,ATLANTA,GA,30333,February 22 2001,631027321,Leopoldo Prokop,other,401798952
Susanna,Catherin,Reber,619848556,May 13 1986,557 Witte Road,JACKSONVILLE BEACH,FL,32227,January 27 1994,738647790,Deetta Storms,spouse,608686808
Joe,Janean,Wingrove,593650601,June 6 1963,0 West Austin Street,N RICHLAND HILLS,TX,76117,July 20 2000,888799154,Herschel Dowe,friend,212063735
Concha,Melody,Clemans,558932305,June 13 1951,7944 Ernst Parkway,WETMORE,KS,66550,January 26 2013,504517938,Peggy Gable,sibling,316517783
Aline,Joeann,Bubis,862266007,April 14 1968, ,MOUNTAIN CITY,GA,30562,July 31 2003,374247358,Erasmo Markley,other,561681980
Delphia,Merlene,Mehling,440292463,January 11 1962,352 Hill Street,PORT DEPOSIT,MD,21904,March 25 2016,305634930,Malia Krulicki,child,962607559
Shantelle,Adele,Burlin,760526598,January 20 1980,0 Beckendorff Road (Off Of),WEST GREEN,GA,31567,September 19 1988,768274420,Nichol Keyser,other,204090990
Olimpia,Loreen,Kindschuh,203004514,May 11 1968,0 Sunflower Lane,COSGRAVE,NV,89445,May 27 1987,664995318,Myron Sain,friend,918102687
Cole,Lanell,Sabella,398526416,December 30 1966,703 Anderson Street,ASSOC OF MARIAN HELPERS,MA,1263,October 14 2006,748659117,Alphonse Emerald,parent,702604313
Kori,Mohamed,Wools,711605202,November 12 1967,1125 South Masonic Street,SOUTH LANCASTER,MA,1561,July 3 1994,401479078,Foster Rodal,sibling,150888119
Rene,Valene,Fetterman,366665315,October 26 1972,21011 Fm 1094,FARMERS STORE,NC,28643,May 26 2006,897976576,Emanuel Reefer,friend,658557882
Sonia,Treena,Karpinski,352825267,November 11 1965,8544 Bermuda Street,SHIPPEN,PA,16901,April 23 2008,337394630,Ross Vanarsdall,friend,683702263
Antionette,Mignon,Prusha,516987264,February 12 1974, ,SAINT CATHARINE,KY,40061,June 18 2011,127840407,Alejandrina Yuhasz,child,473691004
Nadia,Geri,Cylkowski,539036908,March 5 1951,0 Renner Road,COTTAGE LAKE,WA,98072,August 3 1991,248043312,Garfield Mocher,sibling,376928611
Solange,Deena,Burnstein,355877097,August 27 1957,0 Highway 159 West,WESTMINSTER,MD,21158,September 13 1994,544519474,Lela Bolar,parent,977759044
Bradford,Carola,Herera,571149598,August 2 1968,518 South Matthews Street,HIALEAH GDNS,FL,33018,March 4 2013,637807757,Mikki Peroni,spouse,804692313
Darrel,Ola,Sessa,342444326,February 11 1973,127 East Luhn Street,GLENDALE HTS,IL,60139,January 20 1999,892840354,Myesha Mona,child,236168969
Mark,Bryce,Blust,983657135,April 27 1987,0 Eveline Road,YADKIN,NC,27292,June 19 1995,296142261,Deeanna Fenison,sibling,237118012
Laurel,Leatrice,Crossett,205656799,May 20 1951,0 Tomlinson Road (Off Of),COLFAX,WI,54730,June 30 1988,940321656,Diamond Greising,child,147641902
Cari,Elfreda,Leverette,699072599,September 7 1995,0 Fm 529 (Off Of),AQUASCO,MD,20608,February 14 2001,269334580,Nia Wauters,friend,699254597
Gertie,Basilia,Lebon,844680368,July 21 1992,749 Trenckmann Road,PROCTOR,OK,74457,December 5 1987,227187679,Kristy Machan,other,764654334
Vernell,Kristian,Riberdy,747636774,August 5 1993,849 Cougar Road,EDWARDSVILLE,KS,66113,May 28 2015,832847942,Kraig Laplume,sibling,566701270
Sheryll,Al,Matusz,865328817,April 13 1968,935 Atchison Street,HICKORY KNOLL,NC,28734,January 27 1987,321701718,Georgetta Oliva,other,971739376
Sonia,Enola,Beneze,111437482,November 6 1979,0 Sealy Road,ALVA,FL,33920,May 29 2004,915711085,Lacie Hipp,extended family,346270514
Alva,Colby,Willman,208862179,November 6 1997,0 Schmidt Road,HUBBARD LAKE,MI,49747,January 19 1998,506507196,Laurette Fierros,other,551632305
Ira,Jody,Reitano,166358541,September 7 1963,637 Antonio Martinez Street,LEISURE,IN,46036,August 1 2014,987507509,Pauletta Breakey,friend,917430036
Cletus,Jolene,Horvitz,623862850,January 17 1987,3365 Old Highway 36 Road,TOLEDO,OH,43608,December 9 1994,638667409,Jettie Filla,extended family,655644532
Temple,Corrie,Sotolongo,367950186,October 19 1975,115 8th Street,LEBANON,NE,69036,July 31 1998,993169384,Shalon Overgaard,spouse,215547842
Ramiro,Mariela,Ala,917271713,October 20 1972,0 Fm 2187,SPOKANE,WA,99217,April 18 1988,393092747,Everette Gilbreath,other,382411772
Oren,Janetta,Omli,641679570,March 14 1974,3839 Chew Road,LOCKHEED ADVANCED DEV CO,CA,93599,November 26 1985,207587959,Stacey Douville,child,683327119
Florida,Nadene,Yurick,545027667,April 12 1978,10933 Kenney Highway,SPRING HILL,MS,38647,March 10 2016,721210108,Brittany Benoy,other,604085001
Regenia,Marisol,Reetz,938317978,February 23 1954,7815 Fm 529,ALBUQUERQUE,NM,87115,July 2 1988,576029253,Adrianne Kevwitch,parent,212907622
Adam,Casey,Schultz,287704953,August 30 1971,6067 Kenny Lane,CO SPGS,CO,80922,May 1 1985,650179714,Geralyn Sollitto,child,467856364
Robyn,Arvilla,Creps,731625957,July 30 1996,122 North Holland Street,LEONARD,MO,63451,January 2 2011,925951206,Nella Unsell,extended family,832008028
Jenniffer,Noe,Pickert,822101854,December 21 1972,355 Krause Road,PLUMMER,IN,47424,December 11 1994,964747919,Shanna Bussing,other,136111511
Barry,Timothy,Yanos,409123832,April 16 1956,0 Highway 60,MONTICELLO,FL,32344,August 23 2002,947947224,Laverna Caruthers,sibling,335709408
Paulene,Becky,Yotter,589360742,March 24 1950,0 Peters San Felipe Road,SCULLVILLE,NJ,8330,April 24 2006,166929634,Laraine Stennett,friend,514087859
Angie,Sofia,Syers,114631522,August 15 1995,1278 Rock House Road,PREAKNESS,NJ,7470,May 31 1987,788526285,Kendrick Swoager,friend,536990925
Kenyetta,Daniel,Mis,465785937,August 20 1970,10769 Fm 1094,SPRAGUE,CT,6330,August 11 1998,797068220,Deadra Caltagirone,friend,689247278
Neil,Dana,Weissmann,481417654,November 22 1977,204 North Meyer Street,CLEVELAND,OH,44139,June 20 1987,214049439,Julio Bicklein,child,458318553
Mariano,Avril,Golly,829404976,January 13 1961,1886 South Loop 497,MONTOUR,IA,50173,April 20 2014,833284227,Tajuana Marasco,friend,372127988
Hannah,Sylvie,Neiffer,671140187,August 27 1974, ,POLK,NE,68654,September 4 2001,355583425,Lionel Luechtefeld,parent,441289859
Athena,Mallie,Zendejas,347260969,April 27 1954,2015 Hillcrest Drive,WEST ALTON,NH,3810,March 30 2000,610701564,Min Krob,sibling,470651543
Imelda,Towanda,Burkard,341150537,February 22 1962,3835 College Street,BUFFALO,NY,14210,April 4 2013,539350460,Harriet Gallihugh,extended family,137819924
Carrie,Herlinda,Sapnu,672633928,January 30 1957,7131 Highway 60,TAD,WV,25201,September 26 2004,223865083,Lynn Gaslin,child,546088562
Morris,Vilma,Goldsborough,271972799,July 3 1980,2240 Carlos Way,PITTSBURGH,PA,15236,September 16 2000,830928523,Latonya Ondersma,spouse,514324350
Houston,Golden,Halk,573514551,May 5 1977, ,SAINT LOUIS,MO,63144,March 15 2010,288117086,Farrah Halman,other,622433312
Rosalee,Bryon,Binks,629597209,May 28 1982, ,WEDDERBURN,OR,97491,January 14 2002,655911218,Lindsay Kinslow,friend,747958812
Miesha,Drew,Brosey,322773539,December 9 1958,262 Schultz Road South,VALLEY GLEN,CA,91401,February 20 2015,441990648,Virgil Argue,friend,746039897
Siobhan,Lucretia,Duley,531317159,April 7 1967,2282 Coshatte Road,CHAFLIN BRIDGE,IL,62244,February 6 2008,711324256,Cherilyn Hopkin,friend,992791751
Pearly,Sergio,Edmonds,874106190,January 24 1971,0 Off Bartlett Road,SUNFISH LAKE,MN,55118,June 6 2006,612460456,Valentine Stanganelli,extended family,899207409
Lue,Peg,Alyea,357806789,November 17 1962,4381 Nicolas Bravo Street,WEST DECATUR,PA,16878,March 27 2000,505114651,Richie Gagarin,friend,813839732
Ivory,Laquanda,Grabhorn,356940141,May 25 1978,8394 Schluens Road,RENFREW,PA,16053,February 24 1995,138650652,Johnie Grimshaw,extended family,751081678
Nia,Jason,Sender,272531175,November 30 1994,0 Hintz Road,UNICOI,TN,37692,July 20 2005,583307810,Lien Teschler,sibling,521636941
Grace,Donette,Cecchini,427469229,February 9 1991,2413 Coshatte Road,SPRINGFIELD,IL,62703,July 4 1989,543763428,Lonnie Korvin,parent,308818049
Jeromy,Stephnie,Merker,797890965,December 23 1982,727 Oleander Street,DOWNSVILLE,WI,54735,October 20 1994,652238874,Shayla Goldwyn,sibling,631340315
Alesia,Sharron,Talavera,664651006,April 8 1954,0 Fm 2502,CULVER CITY,CA,90231,July 18 1996,456923903,Merle Contopoulos,other,399410151
Evita,Lorraine,Antigua,867156731,October 6 1952,0 Hurtig Road,LAYTON,UT,84040,September 6 2015,626313309,Bettyann Sadik,friend,233617308
Karlene,Kourtney,Judkins,850648069,October 25 1965,0 Brast Road @ Rexville Road,UPPER PIG PEN,NC,28740,February 11 2001,149635114,Elvie Benway,sibling,241861333
Elida,Yuri,Bodenhagen,744603985,February 20 1991, ,LORANE,OR,97451,August 7 2014,328182974,Janey Ortmeier,friend,513497778
Granville,Alane,Leezer,199511653,January 11 1969,117 Lazy Lane,SWOYERSVILLE,PA,18704,October 29 1986,559843525,Margret Noseff,spouse,645320102
Karie,Ernest,Woodrome,941623541,March 18 1986,0 Phillipsburg Church Road,FORT WORDEN,WA,98368,September 26 1988,409620127,Dian Engerman,parent,425199245
Jamila,Ashely,Lontz,619044456,July 10 1974,0 Langberg Road (Off Of),GUADALUPE,CA,93434,June 7 1989,210403125,Ramonita Putzer,extended family,912220436
Mary,Martha,Popken,873187679,April 25 1973,13411 Lake Road,LITTLE MTN,SC,29075,January 9 2007,917751644,Johnny Randt,spouse,811301653
Theodore,Kathrine,Finkler,205319959,November 17 1986,22 North Holland Street,PITTSFORD,MI,49271,March 17 2009,479109296,Ursula Shinners,friend,118099264
Audra,Analisa,Coderre,602079282,April 20 1974,0 Highway 60 (Off Of),ROBERTS,ID,83444,September 3 1993,696137000,Edris Vandorn,spouse,502635706
Rubie,Jimmy,Mccuien,272297821,September 26 1957,1146 Pecan Ridge Lane,FRANKLIN,AR,72512,February 17 1995,871503860,Robby Brophy,friend,849284395
Freeman,Laurice,Lampey,723849695,August 23 1997,0 Lesikar Lane,RYE VALLEY,OR,97907,May 21 2015,125330733,Jordan Balogun,child,308376826
Janis,Elsy,Biffle,328815469,February 17 1973,1256 Highway 159 East,SOUTH EUCLID,OH,44121,August 24 1988,873315967,Neil Timenez,friend,184667710
Voncile,Noriko,Badgley,105614721,May 5 1991,0 Hoppe Sister Road (Off Of),RUTLAND,MA,1543,November 26 2005,888394543,Regena Pizani,spouse,185062330
Selena,Janee,Kile,198850313,September 24 1956,710 Hardeman Street,SILVER LAKE,NY,14549,January 31 2012,890628964,Modesta Huminski,other,622853166
Esteban,Carita,Iron,619512378,September 14 1996,11665 Wittner Road,HOLLY SPRINGS,GA,30115,December 21 2007,507086036,Livia Hyneman,extended family,287967025
Kerry,Lonnie,Morkve,878665651,September 24 1967,0 Piney Creek Road,HOUSTON,TX,77256,September 30 1985,707510569,Domenica Poppert,extended family,556584385
Sheree,Jone,Puello,705859035,September 3 1991,431 Columbus Road,DELTA,OH,43515,November 19 2002,571357697,Josette Dobiesz,extended family,961313615
Lanell,Percy,Alcorn,675048073,April 28 1997,16499 Newberg Road,THE UNIV OF MONTANA MISSOULA,MT,59812,April 22 2007,423716417,Scarlett Earthman,friend,243938876
Jacki,Debbra,Gehret,971614653,April 13 1955,695 West Fm 1093,SPRING GLEN,NY,12483,July 27 2005,663994194,Keeley Meder,parent,516429672
Andree,Hortensia,Moccio,834519006,August 20 1981,0 Stockold Road,FREEPORT,NY,11520,March 23 1995,760912117,Marica Stacy,sibling,392686757
Kassandra,Yahaira,Brening,822502883,April 2 1991,24704 New Bremen Road,TOPSHAM FOUR CORNERS,VT,5076,October 6 2013,722782432,Jeramy Ainley,friend,803898004
Marcus,Collin,Manus,964805815,January 7 1977,0 Pecan Grove Road,WESLEY CHAPEL,FL,33545,April 11 2007,412332333,Giovanni Dockwiller,friend,768755169
Zane,Beau,Canu,348768226,June 5 1981,116 Bluebonnet Drive,MOBILE,AL,36602,April 5 2009,542064718,Ermelinda Posthuma,parent,680128296
Leandro,Lorraine,Dickirson,951068126,November 30 1974,5702 Skull Creek Road,SANDERSON,TX,79848,August 19 2012,736520523,Romeo Mitchel,parent,531150068
Nadene,Latrisha,Kirsten,727763846,January 30 1951,640 Houston Street,PEGGS,OK,74452,April 5 2007,974829339,Shiela Selbert,parent,847184893
Rowena,Zelda,Bankston,962912729,September 5 1981,1970 Kendra Cove Lane,PLEASANT VALLEY,WI,54015,October 1 1996,175320924,Mariel Otsuka,parent,739143331
Lael,Heike,Credit,774964560,May 30 1976,262 Buffalo Creek Court,HARRISVILLE,WV,26362,October 25 1999,885038142,Chas Balsley,spouse,152160616
Temeka,Jules,Crumley,740054642,April 5 1981,6800 Samuel Lane,GRANGEBURG,AL,36343,October 12 2011,785112205,Yelena Loop,friend,239146578
Quentin,Asha,Englemann,808140793,July 30 1965,16649 Fm 109,HOLIDAY HILLS,IL,60051,May 11 2009,220510519,Alina Vanderhyde,friend,237344159
Grace,Erika,Burde,888983667,March 18 1970,942 6th Street,LOCKE,NY,13092,May 20 1986,169807960,Nolan Behrman,friend,920516452
Neida,Lester,Lazano,687798101,May 17 1981, ,HI ROLLS MT PARK,NM,88325,February 12 2007,830646351,Tawana Folger,extended family,451784498
Sheila,Colin,Hartfield,948010317,April 8 1987,7103 Janicek Street,HASTINGS,MI,49058,December 5 2003,766763471,Tianna Yoshizawa,child,294554673
Floretta,Carmen,Mans,247010534,October 12 1965,534 Acres Lane,MONONA,WI,53716,October 31 2008,965283730,Damon Brommer,friend,358942613
Sammie,Liliana,Rosemore,709860018,November 28 1965,737 Fm 2502,REMUS,MI,49340,January 29 2009,170723868,Kenyatta Bogie,spouse,948109397
Rebecca,Florene,Amini,822816161,April 30 1985,8310 Jared Lane,SALT POINT,NY,12578,October 7 1991,634196437,Creola Considine,sibling,792706659
Vonnie,Norma,Helderman,279267716,August 25 1995,215 Andrews Street,FORT PIERCE,FL,34950,October 23 2010,955562959,Euna Toner,parent,312312796
Derrick,Jackelyn,Bobo,882702674,September 8 1986,6496 Highway 159 West,WARTHEN,GA,31094,May 6 1995,327721629,Virginia Haglund,friend,237339653
Yahaira,Bertie,Tagliavia,585940528,February 26 1967,514 West Street,LWRNCE,KS,66049,October 10 2013,123971277,Sherilyn Mcglockton,other,563904509
Joi,Don,Arcia,397625033,July 4 1958,1581 Yaupon Road,JAMESVILLE,NY,13078,October 16 2004,342790625,Adolfo Kautz,parent,696573186
Susan,Arthur,Maten,142386769,June 6 1990,0 Dockal Road (Off Of),INDIAN POINT,VT,5855,August 22 1985,247568583,Deloris Dimicco,friend,198032088
Kara,Mattie,Ferrel,427645254,April 18 1974,0 Johnston Road,POINTS,WV,25437,November 16 2016,793671993,Palmira Stratakos,other,407137919
Harland,Myrle,Pach,301473574,November 21 1966,0 Ward Bend Road (Off Of),BUENA PARK,CA,90624,March 9 2013,456192107,Nannette Chhoun,sibling,820060202
Sharyl,Keturah,Reynaud,348776891,February 4 1983,0 Lake Road,LADERA RANCH,CA,92694,August 25 2013,329920246,Wendell Foderaro,child,175052623
Ivey,Clyde,Dellos,623631816,March 15 1953,846 Tangle Oaks Drive,ROARING BK TP,PA,18444,June 7 1995,958333982,Veronica Indal,child,653376403
Vanda,Marget,Stitt,287005604,March 16 1966,0 Hacienda Saint (Off Of),EDINA,MN,55435,March 27 1992,925687892,Noel Sundblad,other,724933075
Silva,Andera,Broncheau,150267266,December 2 1960,17 West Glenn Street,RICHMOND,IN,47374,July 27 1991,273797706,Wanetta Teagues,extended family,840001634
Lawerence,Katie,Niland,425730977,August 25 1968,10484 Highway 159 West,WINDFALL,IN,46076,December 25 1994,133473005,Sylvia Slinkard,parent,257828037
Lakeshia,Nanette,Mieloszyk,813497016,December 22 1952,1392 Granada Road,TOPEKA,KS,66642,July 30 1990,894474126,Rosana Mannheim,spouse,671488077
Delores,Joie,Sitra,189958489,August 10 1987,421 Lake View Circle,PLANO,TX,75023,September 8 2003,223745587,Eulah Trivane,child,889469779
Aubrey,Josue,Humm,106575570,April 19 1958,0 Emshoff Road (Off Of),VALLEY STREAM,NY,11580,August 1 1991,255506759,Kellye Huntsinger,child,765539091
Olympia,Rae,Bomaster,969327724,July 2 1956,983 Stockold Road,KINGSTON,IL,60145,July 29 1998,320367909,Jeana Sarris,child,664614759
Bernie,Cyndi,Venth,831516428,July 7 1967,4383 Baron De Bastrop Street,WHITE DAY,WV,26354,February 26 1990,553759328,Concetta Hornbeck,parent,146382021
Jerrell,Gilberte,Volmar,943295103,December 15 1975,0 Highway 90 East @ I-10 East,YARMOUTHPORT,MA,2675,November 12 1985,524380565,Inger Pertuit,friend,814049709
Chante,Arlene,Riviezzo,816093574,July 31 1969,0 Goeke Road (Off Of),MEM,TN,38145,July 27 1993,636093189,Laverna Patao,extended family,977462745
Emelia,Corina,Gehrki,997233447,December 23 1953, ,DEERING,NH,3244,February 1 2012,328083537,Vina Mcelrath,parent,486997044
Thomasine,Ileen,Szwejbka,810708216,November 25 1979,2206 Main Street,SPRING ARBOR,MI,49283,January 14 1985,550121158,Magen Axelrad,parent,677750456
Carolyn,Maude,Cabibbo,635543610,February 12 1962,1717 Eagle Lake Road,MC CAYSVILLE,GA,30555,September 20 2002,413361051,America Bednarik,spouse,974650245
Arnette,Natalia,Seymoure,194046327,February 4 1995,595 Post Oak Road,TRIBOROUGH,NY,10035,June 27 2005,194377845,Tamiko Derita,child,858018605
Theodore,Chelsie,Sorbello,985708234,January 6 1961,3495 Tejas Lane,MANFRED,ND,58341,October 5 2011,207271116,Victorina Vescovi,sibling,360427088
Daniell,Rachelle,Spragins,115990708,August 26 1961,6702 Guyler Street,LAMB,IL,62919,June 23 1991,673723579,Ellena Brea,spouse,582014999
Ignacia,Isaiah,Tumminello,660104229,August 5 1959,28 West Hilburn Street,W MILTON,PA,17856,October 12 1998,611880962,Sabine Tellis,other,632701156
Astrid,Nobuko,Kringel,916281281,October 20 1983,2 Cedar Street,LAUREL,MD,20723,October 5 2012,995705425,Mitch Willian,parent,466502820
Bethany,Evelina,Hoey,375818910,March 5 1972,4099 Highway 36 North,INK,AR,71953,February 11 2004,110443978,Dorian Lichtenberg,parent,568155665
Sammy,Erasmo,Sarson,180771365,November 27 1991,4858 Pindula Road,OLD VILLAGE,NY,11023,January 22 2003,581896894,Raymond Franculli,spouse,121732667
Stephani,Marlin,Biss,988108651,August 14 1988,5660 Mixville Road,FLORENCE,AZ,85279,November 4 2005,577993188,Micki Alpert,parent,603829561
Henry,Myrna,Sarvas,535074951,July 8 1975,0 Palm Street,PLANT CITY,FL,33564,March 31 1998,398229382,Vickey Whittley,friend,923918901
Rebbecca,Dallas,Cheda,142863463,August 28 1959,0 Hoppe Sister Road (Off Of),GRINDSTONE,PA,15442,August 15 1990,439411762,Tanna Minger,child,527164971
Alix,Senaida,Korab,252648083,March 22 1961,639 Brazos Oaks Court,FPO,AE,9581,November 6 2001,574251962,Brittney Serrett,friend,738606302
Aundrea,Bee,Koltz,505795458,October 12 1952,1829 Lezak Road,MONTPELIER JCT,VT,5602,December 2 1985,143616841,Li Kite,friend,113121976
Wallace,Willard,Ballek,144040763,September 5 1952,0 Lisa Mae Road,SANTA MARIA,CA,93458,September 1 1986,113285210,Danuta Gave,extended family,249223555
Jaqueline,Renaldo,Brevell,550293044,April 2 1966,5832 Arning Road,CARBON,WV,25075,May 26 2013,878677742,Eugene Okoli,child,561349230
Brian,Karima,Breitenfeldt,142775371,September 30 1955,0 Fm 529,SELLS,AZ,85634,January 9 2015,234686372,Hildred Wamble,friend,220370105
Shela,Ernie,Pacer,137150820,February 3 1991,1640 Lakeview Drive,NORTH NEW PORTLAND,ME,4954,September 2 1999,682940729,Lady Storman,sibling,843565389
Gabriel,Thomasine,Bussy,956075124,October 28 1974,10 South Mechanic Street,PLAZA,ND,58771,May 30 1996,112964234,Sirena Husaini,child,758144927
